token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
vegetation species,19,19,9,2.111111111111111,2.111111111111111,4.222222222222222
indicators paleoclimate,46,26,17,2.7058823529411766,1.5294117647058822,4.235294117647059
50 kilometers,26,25,12,2.1666666666666665,2.0833333333333335,4.25
gauges water,17,17,8,2.125,2.125,4.25
level gauges,17,17,8,2.125,2.125,4.25
solid earth,47,17,15,3.1333333333333333,1.1333333333333333,4.266666666666667
arctic climatologymeteorologyatmosphere,75,75,35,2.142857142857143,2.142857142857143,4.285714285714286
sheets ice,15,15,7,2.142857142857143,2.142857142857143,4.285714285714286
paleoclimate indicators,46,27,17,2.7058823529411766,1.588235294117647,4.294117647058823
vegetation vegetation,24,19,10,2.4,1.9,4.3
chemistry carbon,29,27,13,2.230769230769231,2.076923076923077,4.307692307692308
climatologymeteorologyatmosphere geoscientificinformation,13,13,6,2.1666666666666665,2.1666666666666665,4.333333333333333
station environment,13,13,6,2.1666666666666665,2.1666666666666665,4.333333333333333
ice chemistry,20,19,9,2.2222222222222223,2.111111111111111,4.333333333333334
station unknown,24,24,11,2.1818181818181817,2.1818181818181817,4.363636363636363
pressure gauges,19,16,8,2.375,2,4.375
science climate,134,68,46,2.9130434782608696,1.4782608695652173,4.391304347826087
chemistry oxygen,22,22,10,2.2,2.2,4.4
weekly oceans,22,22,10,2.2,2.2,4.4
permafrost field,11,11,5,2.2,2.2,4.4
biosphere aquatic,83,63,33,2.515151515151515,1.9090909090909092,4.424242424242424
land character,73,73,33,2.212121212121212,2.212121212121212,4.424242424242424
science solid,46,16,14,3.2857142857142856,1.1428571428571428,4.428571428571429
density salinity,31,31,14,2.2142857142857144,2.2142857142857144,4.428571428571429
agriculture soils,23,8,7,3.2857142857142856,1.1428571428571428,4.428571428571429
climate indicators,133,67,45,2.9555555555555557,1.488888888888889,4.444444444444445
coastal processes,29,11,9,3.2222222222222223,1.2222222222222223,4.444444444444445
ocean temperature,143,117,58,2.4655172413793105,2.0172413793103448,4.482758620689655
radiation detectors,28,17,10,2.8,1.7,4.5
sensing thermal,28,17,10,2.8,1.7,4.5
thermal radiation,28,17,10,2.8,1.7,4.5
station 1,18,18,8,2.25,2.25,4.5
bottles ship,9,9,4,2.25,2.25,4.5
buoys drifting,9,9,4,2.25,2.25,4.5
dbo dbo3,9,9,4,2.25,2.25,4.5
meters drifting,9,9,4,2.25,2.25,4.5
radiative properties,9,9,4,2.25,2.25,4.5
surface radiative,9,9,4,2.25,2.25,4.5
toolik lake,9,9,4,2.25,2.25,4.5
runoff earth,5,4,2,2.5,2,4.5
total dissolved,5,4,2,2.5,2,4.5
arctic oceanography,77,77,34,2.264705882352941,2.264705882352941,4.529411764705882
ship biology,25,25,11,2.272727272727273,2.272727272727273,4.545454545454546
aquatic ecosystems,90,70,35,2.5714285714285716,2,4.571428571428571
compounds carbon,16,16,7,2.2857142857142856,2.2857142857142856,4.571428571428571
discharge flow,16,16,7,2.2857142857142856,2.2857142857142856,4.571428571428571
water discharge,16,16,7,2.2857142857142856,2.2857142857142856,4.571428571428571
lidar laser,23,23,10,2.3,2.3,4.6
nasa eos,13,10,5,2.6,2,4.6
satellite nasa,13,10,5,2.6,2,4.6
processes aeolian,11,3,3,3.6666666666666665,1,4.666666666666666
bottom pressure,14,14,6,2.3333333333333335,2.3333333333333335,4.666666666666667
gauges bottom,14,14,6,2.3333333333333335,2.3333333333333335,4.666666666666667
zooplankton net,14,14,6,2.3333333333333335,2.3333333333333335,4.666666666666667
14 arctic,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
aircraft image,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
aqua satellite,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
ice albedo,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
level pressure,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
noaa 14,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
optical properties,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
plankton phytoplankton,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
precipitation precipitation,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
pressure sea,7,7,3,2.3333333333333335,2.3333333333333335,4.666666666666667
density earth,24,23,10,2.4,2.3,4.699999999999999
hydrocarbon compounds,17,16,7,2.4285714285714284,2.2857142857142856,4.7142857142857135
science paleoclimate,256,99,75,3.4133333333333336,1.32,4.733333333333333
water water,19,19,8,2.375,2.375,4.75
ecosystems wetlands,23,20,9,2.5555555555555554,2.2222222222222223,4.777777777777778
erosion earth,18,6,5,3.6,1.2,4.8
climatologymeteorologyatmosphere location,12,12,5,2.4,2.4,4.8
multiple 1,12,12,5,2.4,2.4,4.8
reflectance earth,12,12,5,2.4,2.4,4.8
meters pressure,27,26,11,2.4545454545454546,2.3636363636363638,4.818181818181818
grid 1,17,17,7,2.4285714285714284,2.4285714285714284,4.857142857142857
vegetation plant,17,17,7,2.4285714285714284,2.4285714285714284,4.857142857142857
atmospheric chemistry,72,45,24,3,1.875,4.875
field station,254,254,103,2.466019417475728,2.466019417475728,4.932038834951456
meters 1,42,42,17,2.4705882352941178,2.4705882352941178,4.9411764705882355
arctic ice,25,25,10,2.5,2.5,5
wind speed,20,20,8,2.5,2.5,5
rings earth,12,8,4,3,2,5
tree rings,12,8,4,3,2,5
dbo3 ctd,10,10,4,2.5,2.5,5
flux tower,10,10,4,2.5,2.5,5
meters oceans,10,10,4,2.5,2.5,5
meters weekly,10,10,4,2.5,2.5,5
mooring station,10,10,4,2.5,2.5,5
invertebrates mollusks,8,2,2,4,1,5
130 arctic,5,5,2,2.5,2.5,5
aerosols nitrate,5,5,2,2.5,2.5,5
archaeology viking,5,5,2,2.5,2.5,5
cameras manned,5,5,2,2.5,2.5,5
cover alpine,5,5,2,2.5,2.5,5
gas sensors,5,5,2,2.5,2.5,5
kilometer hourly,5,5,2,2.5,2.5,5
nitrate particles,5,5,2,2.5,2.5,5
populations leaves,5,5,2,2.5,2.5,5
sediment core,5,5,2,2.5,2.5,5
ship vertical,5,5,2,2.5,2.5,5
siberia larch,5,5,2,2.5,2.5,5
species vegetation,5,5,2,2.5,2.5,5
spectrometers earth,5,5,2,2.5,2.5,5
survey observatory,5,5,2,2.5,2.5,5
tidal currents,5,5,2,2.5,2.5,5
tides tidal,5,5,2,2.5,2.5,5
viking age,5,5,2,2.5,2.5,5
zooplankton earth,5,5,2,2.5,2.5,5
toolik river,3,2,1,3,2,5
permafrost earth,50,42,18,2.7777777777777777,2.3333333333333335,5.111111111111111
pressure earth,23,23,9,2.5555555555555554,2.5555555555555554,5.111111111111111
sounders lidar,24,12,7,3.4285714285714284,1.7142857142857142,5.142857142857142
depth mooring,18,18,7,2.5714285714285716,2.5714285714285716,5.142857142857143
wetlands peatlands,18,18,7,2.5714285714285716,2.5714285714285716,5.142857142857143
winds wind,16,15,6,2.6666666666666665,2.5,5.166666666666666
biosphere vegetation,80,55,26,3.076923076923077,2.1153846153846154,5.1923076923076925
beaufort lagoon,13,13,5,2.6,2.6,5.2
ble lter,13,13,5,2.6,2.6,5.2
ecosystems lter,13,13,5,2.6,2.6,5.2
lagoon ecosystems,13,13,5,2.6,2.6,5.2
lter ble,13,13,5,2.6,2.6,5.2
ship transect,13,13,5,2.6,2.6,5.2
unknown environment,13,13,5,2.6,2.6,5.2
atmospheric ocean,31,16,9,3.4444444444444446,1.7777777777777777,5.222222222222222
indicators atmospheric,31,16,9,3.4444444444444446,1.7777777777777777,5.222222222222222
ocean indicators,31,16,9,3.4444444444444446,1.7777777777777777,5.222222222222222
geomorphic landforms,33,9,8,4.125,1.125,5.25
coastal landforms,17,4,4,4.25,1,5.25
processes coastal,17,4,4,4.25,1,5.25
height meters,60,56,22,2.727272727272727,2.5454545454545454,5.2727272727272725
instruments pressure,60,56,22,2.727272727272727,2.5454545454545454,5.2727272727272725
pressure height,60,56,22,2.727272727272727,2.5454545454545454,5.2727272727272725
cast arctic,16,16,6,2.6666666666666665,2.6666666666666665,5.333333333333333
water depth,16,16,6,2.6666666666666665,2.6666666666666665,5.333333333333333
chemistry biota,8,8,3,2.6666666666666665,2.6666666666666665,5.333333333333333
chemistry phosphorous,8,8,3,2.6666666666666665,2.6666666666666665,5.333333333333333
functions primary,8,8,3,2.6666666666666665,2.6666666666666665,5.333333333333333
kite transect,8,8,3,2.6666666666666665,2.6666666666666665,5.333333333333333
phosphorous compounds,8,8,3,2.6666666666666665,2.6666666666666665,5.333333333333333
science earth,8,8,3,2.6666666666666665,2.6666666666666665,5.333333333333333
survey multiple,8,8,3,2.6666666666666665,2.6666666666666665,5.333333333333333
particles earth,10,6,3,3.3333333333333335,2,5.333333333333334
seawater sampling,51,51,19,2.6842105263157894,2.6842105263157894,5.368421052631579
nutrients earth,27,27,10,2.7,2.7,5.4
arctic aircraft,19,19,7,2.7142857142857144,2.7142857142857144,5.428571428571429
surface air,19,19,7,2.7142857142857144,2.7142857142857144,5.428571428571429
temperature surface,19,19,7,2.7142857142857144,2.7142857142857144,5.428571428571429
hydrosphere glaciers,126,92,40,3.15,2.3,5.449999999999999
fire occurrence,11,11,4,2.75,2.75,5.5
occurrence earth,11,11,4,2.75,2.75,5.5
pressure transducers,11,11,4,2.75,2.75,5.5
records tree,7,4,2,3.5,2,5.5
surface landscape,39,33,13,3,2.5384615384615383,5.538461538461538
circulation ocean,39,39,14,2.7857142857142856,2.7857142857142856,5.571428571428571
conductivity earth,48,48,17,2.823529411764706,2.823529411764706,5.647058823529412
compounds earth,9,8,3,3,2.6666666666666665,5.666666666666666
chemistry trace,34,34,12,2.8333333333333335,2.8333333333333335,5.666666666666667
speed wind,17,17,6,2.8333333333333335,2.8333333333333335,5.666666666666667
wind direction,17,17,6,2.8333333333333335,2.8333333333333335,5.666666666666667
ocean chemistry,104,55,28,3.7142857142857144,1.9642857142857142,5.678571428571429
landforms processes,37,9,8,4.625,1.125,5.75
analyzers co2,26,26,9,2.888888888888889,2.888888888888889,5.777777777777778
co2 analyzers,26,26,9,2.888888888888889,2.888888888888889,5.777777777777778
meters barometers,26,26,9,2.888888888888889,2.888888888888889,5.777777777777778
trace gases,26,26,9,2.888888888888889,2.888888888888889,5.777777777777778
cast oceanography,29,29,10,2.9,2.9,5.8
ice physics,29,29,10,2.9,2.9,5.8
surface winds,22,19,7,3.142857142857143,2.7142857142857144,5.857142857142858
winds surface,22,19,7,3.142857142857143,2.7142857142857144,5.857142857142858
sheets glaciers,174,138,52,3.3461538461538463,2.6538461538461537,6
benthic sampling,33,33,11,3,3,6
chemistry nutrients,24,24,8,3,3,6
biological observatory,21,21,7,3,3,6
distributed biological,21,21,7,3,3,6
jars niskin,21,21,7,3,3,6
niskin bottles,21,21,7,3,3,6
kuparuk river,18,18,6,3,3,6
plankton zooplankton,18,18,6,3,3,6
arctic location,15,15,5,3,3,6
density density,15,15,5,3,3,6
ecology climatologymeteorologyatmosphere,12,12,4,3,3,6
noaa polar,12,12,4,3,3,6
polar orbiters,12,12,4,3,3,6
thermometers earth,12,12,4,3,3,6
indicators temperature,10,8,3,3.3333333333333335,2.6666666666666665,6
gauges field,9,9,3,3,3,6
grain size,9,9,3,3,3,6
helicopter arctic,9,9,3,3,3,6
radar arctic,9,9,3,3,3,6
anemometer earth,6,6,2,3,3,6
atlantic water,6,6,2,3,3,6
cameras aircraft,6,6,2,3,3,6
decadal biota,6,6,2,3,3,6
food webs,6,6,2,3,3,6
greenland antarctica,6,6,2,3,3,6
lagoon kaktovik,6,6,2,3,3,6
larch larix,6,6,2,3,3,6
marine spatial,6,6,2,3,3,6
meters sonic,6,6,2,3,3,6
sonic anemometer,6,6,2,3,3,6
spatial planning,6,6,2,3,3,6
tidewater glacier,6,6,2,3,3,6
tree growth,6,6,2,3,3,6
tundra boreal,6,6,2,3,3,6
water column,6,6,2,3,3,6
wetlands earth,5,1,1,5,1,6
facies earth,4,2,1,4,2,6
18 pressure,3,3,1,3,3,6
915mhz arctic,3,3,1,3,3,6
absorption earth,3,3,1,3,3,6
acids doc,3,3,1,3,3,6
alaska american,3,3,1,3,3,6
alaska pipeline,3,3,1,3,3,6
alaska toolik,3,3,1,3,3,6
alt insar,3,3,1,3,3,6
america alaska,3,3,1,3,3,6
america united,3,3,1,3,3,6
american community,3,3,1,3,3,6
american indian,3,3,1,3,3,6
analyzers sami,3,3,1,3,3,6
aon wet,3,3,1,3,3,6
arctic fire,3,3,1,3,3,6
arm smos,3,3,1,3,3,6
atigun river,3,3,1,3,3,6
attenuation transmission,3,3,1,3,3,6
automatic measuring,3,3,1,3,3,6
avhrr advanced,3,3,1,3,3,6
balloon arctic,3,3,1,3,3,6
basin eastern,3,3,1,3,3,6
basin northern,3,3,1,3,3,6
behavior field,3,3,1,3,3,6
canopy transpiration,3,3,1,3,3,6
carbon isotope,3,3,1,3,3,6
carbon radiocarbon,3,3,1,3,3,6
cdom nutrients,3,3,1,3,3,6
chromophoric dissolved,3,3,1,3,3,6
climatologymeteorologyatmosphere drifting,3,3,1,3,3,6
co2 automatic,3,3,1,3,3,6
column water,3,3,1,3,3,6
community survey,3,3,1,3,3,6
concentration chlorophyll,3,3,1,3,3,6
continent north,3,3,1,3,3,6
core biomass,3,3,1,3,3,6
data set,3,3,1,3,3,6
dbo marine,3,3,1,3,3,6
devices earth,3,3,1,3,3,6
dioxide tundra,3,3,1,3,3,6
doc dissolved,3,3,1,3,3,6
doe arm,3,3,1,3,3,6
eastern makarov,3,3,1,3,3,6
eastern siberian,3,3,1,3,3,6
fjord greenland,3,3,1,3,3,6
flux canopy,3,3,1,3,3,6
glacier glaciology,3,3,1,3,3,6
glacier petermann,3,3,1,3,3,6
glaciers manned,3,3,1,3,3,6
gravity waves,3,3,1,3,3,6
highway latitude,3,3,1,3,3,6
hour drifting,3,3,1,3,3,6
ice irradiance,3,3,1,3,3,6
ice shelf,3,3,1,3,3,6
indian alaska,3,3,1,3,3,6
insar alaska,3,3,1,3,3,6
irradiance ocean,3,3,1,3,3,6
island beaufort,3,3,1,3,3,6
iss 915mhz,3,3,1,3,3,6
itex alpine,3,3,1,3,3,6
jago river,3,3,1,3,3,6
kilometer weekly,3,3,1,3,3,6
lake ltreb,3,3,1,3,3,6
laptev sea,3,3,1,3,3,6
layer transect,3,3,1,3,3,6
mammal visual,3,3,1,3,3,6
measuring instrument,3,3,1,3,3,6
microscopes ship,3,3,1,3,3,6
mooring data,3,3,1,3,3,6
nitrite nitrate,3,3,1,3,3,6
nitrogen fire,3,3,1,3,3,6
north america,3,3,1,3,3,6
northern eastern,3,3,1,3,3,6
northern laptev,3,3,1,3,3,6
nutrients delta,3,3,1,3,3,6
observational data,3,3,1,3,3,6
observatory mooring,3,3,1,3,3,6
ocean nabos,3,3,1,3,3,6
oceans tides,3,3,1,3,3,6
od1507 petermann,3,3,1,3,3,6
optics absorption,3,3,1,3,3,6
optics attenuation,3,3,1,3,3,6
oxygen concentration,3,3,1,3,3,6
paleoclimate alaska,3,3,1,3,3,6
permafrost siberia,3,3,1,3,3,6
petermann fjord,3,3,1,3,3,6
petermann glacier,3,3,1,3,3,6
petermann15 od1507,3,3,1,3,3,6
phosphate silica,3,3,1,3,3,6
phytoplankton earth,3,3,1,3,3,6
precipitation rate,3,3,1,3,3,6
precipitation wind,3,3,1,3,3,6
probe monthly,3,3,1,3,3,6
profiler ncar,3,3,1,3,3,6
radiation sea,3,3,1,3,3,6
radiocarbon amino,3,3,1,3,3,6
radiometer earth,3,3,1,3,3,6
radiometers avhrr,3,3,1,3,3,6
rass ncar,3,3,1,3,3,6
rawinsonde ncar,3,3,1,3,3,6
resolution radiometer,3,3,1,3,3,6
ring width,3,3,1,3,3,6
river kaktovik,3,3,1,3,3,6
salinity phosphate,3,3,1,3,3,6
sami co2,3,3,1,3,3,6
sap flux,3,3,1,3,3,6
satellite unknown,3,3,1,3,3,6
sea observational,3,3,1,3,3,6
sediment ice,3,3,1,3,3,6
set nabos,3,3,1,3,3,6
shelf ice,3,3,1,3,3,6
ship ice,3,3,1,3,3,6
siberian sea,3,3,1,3,3,6
silica nitrite,3,3,1,3,3,6
smos arctic,3,3,1,3,3,6
southern chukchi,3,3,1,3,3,6
spectrometers 500,3,3,1,3,3,6
spectroradiometers automated,3,3,1,3,3,6
station monthly,3,3,1,3,3,6
station orthomosaic,3,3,1,3,3,6
survey alaska,3,3,1,3,3,6
temperature active,3,3,1,3,3,6
tfs alaska,3,3,1,3,3,6
tomography ct,3,3,1,3,3,6
trans alaska,3,3,1,3,3,6
transpiration water,3,3,1,3,3,6
tree physiology,3,3,1,3,3,6
tundra aon,3,3,1,3,3,6
tundra ponds,3,3,1,3,3,6
unknown annual,3,3,1,3,3,6
water properties,3,3,1,3,3,6
waves gravity,3,3,1,3,3,6
ship arctic,145,145,48,3.0208333333333335,3.0208333333333335,6.041666666666667
cryosphere sea,93,59,25,3.72,2.36,6.08
temperature earth,328,227,91,3.6043956043956045,2.4945054945054945,6.0989010989010985
manned permanent,52,52,17,3.0588235294117645,3.0588235294117645,6.117647058823529
permanent station,52,52,17,3.0588235294117645,3.0588235294117645,6.117647058823529
radiation earth,42,38,13,3.230769230769231,2.923076923076923,6.153846153846153
hour oceans,37,37,12,3.0833333333333335,3.0833333333333335,6.166666666666667
sensors humidity,28,28,9,3.111111111111111,3.111111111111111,6.222222222222222
spectrometers radiometers,238,180,67,3.5522388059701493,2.6865671641791047,6.238805970149254
water content,50,50,16,3.125,3.125,6.25
water chemistry,95,49,23,4.130434782608695,2.130434782608696,6.260869565217391
meters anemometers,22,22,7,3.142857142857143,3.142857142857143,6.285714285714286
chemistry water,29,28,9,3.2222222222222223,3.111111111111111,6.333333333333334
glaciers earth,167,131,47,3.5531914893617023,2.7872340425531914,6.340425531914894
sampling arctic,54,54,17,3.176470588235294,3.176470588235294,6.352941176470588
biota oceans,207,207,65,3.1846153846153844,3.1846153846153844,6.369230769230769
density conductivity,32,32,10,3.2,3.2,6.4
chemistry conductivity,16,16,5,3.2,3.2,6.4
stefansson sound,16,16,5,3.2,3.2,6.4
erosion sedimentation,331,62,61,5.426229508196721,1.0163934426229508,6.442622950819672
surface erosion,331,62,61,5.426229508196721,1.0163934426229508,6.442622950819672
survey manned,42,42,13,3.230769230769231,3.230769230769231,6.461538461538462
direction earth,13,13,4,3.25,3.25,6.5
monthly geoscientificinformation,13,13,4,3.25,3.25,6.5
pressure surface,13,13,4,3.25,3.25,6.5
surface pressure,13,13,4,3.25,3.25,6.5
ice sheets,321,183,77,4.1688311688311686,2.3766233766233764,6.545454545454545
snow depth,133,104,36,3.6944444444444446,2.888888888888889,6.583333333333334
glaciers ice,292,169,70,4.171428571428572,2.414285714285714,6.585714285714285
oceanography oceans,33,33,10,3.3,3.3,6.6
soils soil,117,88,31,3.774193548387097,2.838709677419355,6.612903225806452
station station,43,43,13,3.3076923076923075,3.3076923076923075,6.615384615384615
science agriculture,45,15,9,5,1.6666666666666667,6.666666666666667
ocean optics,30,10,6,5,1.6666666666666667,6.666666666666667
annual society,10,10,3,3.3333333333333335,3.3333333333333335,6.666666666666667
cryosphere models,10,10,3,3.3333333333333335,3.3333333333333335,6.666666666666667
detectors pyrgeometers,10,10,3,3.3333333333333335,3.3333333333333335,6.666666666666667
elson lagoon,10,10,3,3.3333333333333335,3.3333333333333335,6.666666666666667
permafrost soil,10,10,3,3.3333333333333335,3.3333333333333335,6.666666666666667
zooplankton ship,10,10,3,3.3333333333333335,3.3333333333333335,6.666666666666667
ctd ocean,104,104,31,3.3548387096774195,3.3548387096774195,6.709677419354839
ocean cast,104,104,31,3.3548387096774195,3.3548387096774195,6.709677419354839
acoustic sounders,167,163,49,3.4081632653061225,3.326530612244898,6.73469387755102
sounders acoustic,167,163,49,3.4081632653061225,3.326530612244898,6.73469387755102
depth ship,27,27,8,3.375,3.375,6.75
earth geomorphic,29,5,5,5.8,1,6.8
ecosystems plankton,36,32,10,3.6,3.2,6.800000000000001
layer earth,65,58,18,3.611111111111111,3.2222222222222223,6.833333333333334
moisture water,48,48,14,3.4285714285714284,3.4285714285714284,6.857142857142857
gases trace,24,24,7,3.4285714285714284,3.4285714285714284,6.857142857142857
trace species,24,24,7,3.4285714285714284,3.4285714285714284,6.857142857142857
avhrr imagery,38,38,11,3.4545454545454546,3.4545454545454546,6.909090909090909
noaa avhrr,38,38,11,3.4545454545454546,3.4545454545454546,6.909090909090909
tundra earth,70,70,20,3.5,3.5,7
cast ship,56,56,16,3.5,3.5,7
arctic chemistry,28,28,8,3.5,3.5,7
dynamics fire,23,12,5,4.6,2.4,7
ecology fire,17,11,4,4.25,2.75,7
ais record,7,7,2,3.5,3.5,7
amsa ais,7,7,2,3.5,3.5,7
arctic ship,7,7,2,3.5,3.5,7
chemistry pigments,7,7,2,3.5,3.5,7
chlorophyll earth,7,7,2,3.5,3.5,7
dbo dbo4,7,7,2,3.5,3.5,7
dbo4 ctd,7,7,2,3.5,3.5,7
doppler radar,7,7,2,3.5,3.5,7
forest fire,7,7,2,3.5,3.5,7
grid 250,7,7,2,3.5,3.5,7
mayoeak river,7,7,2,3.5,3.5,7
minute climatologymeteorologyatmosphere,7,7,2,3.5,3.5,7
properties reflectance,7,7,2,3.5,3.5,7
record arctic,7,7,2,3.5,3.5,7
ship traffic,7,7,2,3.5,3.5,7
temperature indices,7,7,2,3.5,3.5,7
ancillary info,50,50,14,3.5714285714285716,3.5714285714285716,7.142857142857143
arctic ancillary,50,50,14,3.5714285714285716,3.5714285714285716,7.142857142857143
hour climatologymeteorologyatmosphere,50,50,14,3.5714285714285716,3.5714285714285716,7.142857142857143
cameras cameras,168,168,47,3.574468085106383,3.574468085106383,7.148936170212766
conductivity temperature,93,93,26,3.576923076923077,3.576923076923077,7.153846153846154
imagery arctic,36,36,10,3.6,3.6,7.2
ground permafrost,67,63,18,3.7222222222222223,3.5,7.222222222222222
current profiler,40,40,11,3.6363636363636362,3.6363636363636362,7.2727272727272725
soil temperature,297,266,77,3.857142857142857,3.4545454545454546,7.311688311688312
drifting ice,22,22,6,3.6666666666666665,3.6666666666666665,7.333333333333333
ice camp,22,22,6,3.6666666666666665,3.6666666666666665,7.333333333333333
mooring arctic,22,22,6,3.6666666666666665,3.6666666666666665,7.333333333333333
temperature ocean,22,22,6,3.6666666666666665,3.6666666666666665,7.333333333333333
ground temperature,11,11,3,3.6666666666666665,3.6666666666666665,7.333333333333333
laser altimeters,11,11,3,3.6666666666666665,3.6666666666666665,7.333333333333333
net arctic,11,11,3,3.6666666666666665,3.6666666666666665,7.333333333333333
radiometers earth,11,11,3,3.6666666666666665,3.6666666666666665,7.333333333333333
sensing altimeters,11,11,3,3.6666666666666665,3.6666666666666665,7.333333333333333
tundra field,11,11,3,3.6666666666666665,3.6666666666666665,7.333333333333333
fire ecology,24,13,5,4.8,2.6,7.4
science terrestrial,364,179,73,4.986301369863014,2.452054794520548,7.438356164383562
terrestrial hydrosphere,376,183,75,5.013333333333334,2.44,7.453333333333333
snow melt,38,37,10,3.8,3.7,7.5
arctic sounding,15,15,4,3.75,3.75,7.5
biosphere terrestrial,172,153,43,4,3.558139534883721,7.558139534883721
terrestrial ecosystems,173,154,43,4.023255813953488,3.5813953488372094,7.604651162790698
altimeters lidar,12,11,3,4,3.6666666666666665,7.666666666666666
surface soils,142,97,31,4.580645161290323,3.129032258064516,7.709677419354839
instruments recorders,221,220,57,3.8771929824561404,3.8596491228070176,7.7368421052631575
recorders loggers,221,220,57,3.8771929824561404,3.8596491228070176,7.7368421052631575
profilers sounders,364,302,86,4.232558139534884,3.511627906976744,7.744186046511628
acoustic doppler,39,39,10,3.9,3.9,7.8
doppler current,39,39,10,3.9,3.9,7.8
loggers temperature,215,215,55,3.909090909090909,3.909090909090909,7.818181818181818
temperature loggers,215,215,55,3.909090909090909,3.909090909090909,7.818181818181818
ctd conductivity,90,90,23,3.9130434782608696,3.9130434782608696,7.826086956521739
temperature depth,90,90,23,3.9130434782608696,3.9130434782608696,7.826086956521739
science services,30,17,6,5,2.8333333333333335,7.833333333333334
science biosphere,449,279,92,4.880434782608695,3.032608695652174,7.913043478260869
vertical profile,95,95,24,3.9583333333333335,3.9583333333333335,7.916666666666667
ocean circulation,113,101,27,4.185185185185185,3.740740740740741,7.925925925925926
human dimensions,147,61,26,5.653846153846154,2.3461538461538463,8
science human,147,61,26,5.653846153846154,2.3461538461538463,8
arctic ecology,52,52,13,4,4,8
mooring vertical,40,40,10,4,4,8
unknown geoscientificinformation,28,28,7,4,4,8
ocean heat,25,23,6,4.166666666666667,3.8333333333333335,8
anemometers earth,12,12,3,4,4,8
loggers field,12,12,3,4,4,8
physical oceanography,12,12,3,4,4,8
tree ring,9,7,2,4.5,3.5,8
atmosphere altitude,8,8,2,4,4,8
bering strait,8,8,2,4,4,8
cameras field,8,8,2,4,4,8
climatologymeteorologyatmosphere earth,8,8,2,4,4,8
common garden,8,8,2,4,4,8
depth sea,8,8,2,4,4,8
lagoon stefansson,8,8,2,4,4,8
organic nitrogen,8,8,2,4,4,8
profilers drifting,8,8,2,4,4,8
radar research,8,8,2,4,4,8
research doppler,8,8,2,4,4,8
sediment grain,8,8,2,4,4,8
ship biota,8,8,2,4,4,8
paleoclimate tree,5,3,1,5,3,8
20m sheba,4,4,1,4,4,8
aon tussock,4,4,1,4,4,8
arctic toolik,4,4,1,4,4,8
arctic uas,4,4,1,4,4,8
basc dgps,4,4,1,4,4,8
break mooring,4,4,1,4,4,8
carbonate earth,4,4,1,4,4,8
chemistry carbonate,4,4,1,4,4,8
cloud size,4,4,1,4,4,8
cooperative observer,4,4,1,4,4,8
covariance aon,4,4,1,4,4,8
daily manned,4,4,1,4,4,8
dendrochronology tree,4,4,1,4,4,8
dgps land,4,4,1,4,4,8
distribution snow,4,4,1,4,4,8
environment earth,4,4,1,4,4,8
ice volume,4,4,1,4,4,8
island elson,4,4,1,4,4,8
models habitat,4,4,1,4,4,8
multispectral remote,4,4,1,4,4,8
nws cooperative,4,4,1,4,4,8
observatory ctd,4,4,1,4,4,8
observer arctic,4,4,1,4,4,8
oceanographic mooring,4,4,1,4,4,8
physical oceanographic,4,4,1,4,4,8
plankton earth,4,4,1,4,4,8
planning organic,4,4,1,4,4,8
probe 250,4,4,1,4,4,8
radar winter,4,4,1,4,4,8
research land,4,4,1,4,4,8
salix glauca,4,4,1,4,4,8
sensing calm,4,4,1,4,4,8
sensors 1,4,4,1,4,4,8
sheba flux,4,4,1,4,4,8
shelf break,4,4,1,4,4,8
shrub ring,4,4,1,4,4,8
snow optical,4,4,1,4,4,8
spectrometers drifting,4,4,1,4,4,8
tundra fluxes,4,4,1,4,4,8
uas multispectral,4,4,1,4,4,8
volume glacier,4,4,1,4,4,8
winter accumulation,4,4,1,4,4,8
biological classification,112,57,21,5.333333333333333,2.7142857142857144,8.047619047619047
science biological,112,57,21,5.333333333333333,2.7142857142857144,8.047619047619047
sounders ctd,89,89,22,4.045454545454546,4.045454545454546,8.090909090909092
probes probes,259,259,64,4.046875,4.046875,8.09375
sensing spectrometers,168,141,38,4.421052631578948,3.710526315789474,8.131578947368421
profile 1,45,45,11,4.090909090909091,4.090909090909091,8.181818181818182
water vapor,58,57,14,4.142857142857143,4.071428571428571,8.214285714285715
landscape landscape,61,55,14,4.357142857142857,3.9285714285714284,8.285714285714285
water quality,84,41,15,5.6,2.7333333333333334,8.333333333333332
arctic oceans,163,163,39,4.17948717948718,4.17948717948718,8.35897435897436
science land,605,200,96,6.302083333333333,2.0833333333333335,8.385416666666666
meters annual,42,42,10,4.2,4.2,8.4
adcp acoustic,38,38,9,4.222222222222222,4.222222222222222,8.444444444444445
