"","identifier","word1","word2","word3"
"10376","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10377","doi:10.18739/A26W9688B","qc","20140504.000000",NA
"10378","doi:10.18739/A26W9688B","20140504.000000","cdf",NA
"10379","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10380","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10381","doi:10.18739/A26W9688B","qc","20140505.000000",NA
"10382","doi:10.18739/A26W9688B","20140505.000000","cdf",NA
"10383","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10384","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10385","doi:10.18739/A26W9688B","qc","20140506.000001",NA
"10386","doi:10.18739/A26W9688B","20140506.000001","cdf",NA
"10387","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10388","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10389","doi:10.18739/A26W9688B","qc","20140507.000001",NA
"10390","doi:10.18739/A26W9688B","20140507.000001","cdf",NA
"10391","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10392","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10393","doi:10.18739/A26W9688B","qc","20140508.000000",NA
"10394","doi:10.18739/A26W9688B","20140508.000000","cdf",NA
"10395","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10396","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10397","doi:10.18739/A26W9688B","qc","20140509.000001",NA
"10398","doi:10.18739/A26W9688B","20140509.000001","cdf",NA
"10399","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10400","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10401","doi:10.18739/A26W9688B","qc","20140510.000001",NA
"10402","doi:10.18739/A26W9688B","20140510.000001","cdf",NA
"10403","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10404","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10405","doi:10.18739/A26W9688B","qc","20140512.000000",NA
"10406","doi:10.18739/A26W9688B","20140512.000000","cdf",NA
"10407","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10408","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10409","doi:10.18739/A26W9688B","qc","20140513.000000",NA
"10410","doi:10.18739/A26W9688B","20140513.000000","cdf",NA
"10411","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10412","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10413","doi:10.18739/A26W9688B","qc","20140514.000000",NA
"10414","doi:10.18739/A26W9688B","20140514.000000","cdf",NA
"10415","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10416","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10417","doi:10.18739/A26W9688B","qc","20140515.000000",NA
"10418","doi:10.18739/A26W9688B","20140515.000000","cdf",NA
"10419","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10420","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10421","doi:10.18739/A26W9688B","qc","20140516.000001",NA
"10422","doi:10.18739/A26W9688B","20140516.000001","cdf",NA
"10423","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10424","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10425","doi:10.18739/A26W9688B","qc","20140517.000000",NA
"10426","doi:10.18739/A26W9688B","20140517.000000","cdf",NA
"10427","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10428","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10429","doi:10.18739/A26W9688B","qc","20140518.004731",NA
"10430","doi:10.18739/A26W9688B","20140518.004731","cdf",NA
"10431","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10432","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10433","doi:10.18739/A26W9688B","qc","20140522.150049",NA
"10434","doi:10.18739/A26W9688B","20140522.150049","cdf",NA
"10435","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10436","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10437","doi:10.18739/A26W9688B","qc","20140523.000000",NA
"10438","doi:10.18739/A26W9688B","20140523.000000","cdf",NA
"10439","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10440","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10441","doi:10.18739/A26W9688B","qc","20140524.000000",NA
"10442","doi:10.18739/A26W9688B","20140524.000000","cdf",NA
"10443","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10444","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10445","doi:10.18739/A26W9688B","qc","20140525.000000",NA
"10446","doi:10.18739/A26W9688B","20140525.000000","cdf",NA
"10447","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10448","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10449","doi:10.18739/A26W9688B","qc","20140526.000000",NA
"10450","doi:10.18739/A26W9688B","20140526.000000","cdf",NA
"10451","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10452","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10453","doi:10.18739/A26W9688B","qc","20140527.000000",NA
"10454","doi:10.18739/A26W9688B","20140527.000000","cdf",NA
"10455","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10456","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10457","doi:10.18739/A26W9688B","qc","20140528.000000",NA
"10458","doi:10.18739/A26W9688B","20140528.000000","cdf",NA
"10459","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10460","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10461","doi:10.18739/A26W9688B","qc","20140529.000000",NA
"10462","doi:10.18739/A26W9688B","20140529.000000","cdf",NA
"10463","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10464","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10465","doi:10.18739/A26W9688B","qc","20140530.000000",NA
"10466","doi:10.18739/A26W9688B","20140530.000000","cdf",NA
"10467","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10468","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10469","doi:10.18739/A26W9688B","qc","20140531.000000",NA
"10470","doi:10.18739/A26W9688B","20140531.000000","cdf",NA
"10471","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10472","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10473","doi:10.18739/A26W9688B","qc","20140601.000000",NA
"10474","doi:10.18739/A26W9688B","20140601.000000","cdf",NA
"10475","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10476","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10477","doi:10.18739/A26W9688B","qc","20140602.000000",NA
"10478","doi:10.18739/A26W9688B","20140602.000000","cdf",NA
"10479","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10480","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10481","doi:10.18739/A26W9688B","qc","20140603.000000",NA
"10482","doi:10.18739/A26W9688B","20140603.000000","cdf",NA
"10483","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10484","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10485","doi:10.18739/A26W9688B","qc","20140604.000000",NA
"10486","doi:10.18739/A26W9688B","20140604.000000","cdf",NA
"10487","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10488","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10489","doi:10.18739/A26W9688B","qc","20140605.000000",NA
"10490","doi:10.18739/A26W9688B","20140605.000000","cdf",NA
"10491","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10492","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10493","doi:10.18739/A26W9688B","qc","20140607.000000",NA
"10494","doi:10.18739/A26W9688B","20140607.000000","cdf",NA
"10495","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10496","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10497","doi:10.18739/A26W9688B","qc","20140608.000000",NA
"10498","doi:10.18739/A26W9688B","20140608.000000","cdf",NA
"10499","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10500","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10501","doi:10.18739/A26W9688B","qc","20140609.000000",NA
"10502","doi:10.18739/A26W9688B","20140609.000000","cdf",NA
"10503","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10504","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10505","doi:10.18739/A26W9688B","qc","20140610.000000",NA
"10506","doi:10.18739/A26W9688B","20140610.000000","cdf",NA
"10507","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10508","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10509","doi:10.18739/A26W9688B","qc","20140615.030400",NA
"10510","doi:10.18739/A26W9688B","20140615.030400","cdf",NA
"10511","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10512","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10513","doi:10.18739/A26W9688B","qc","20140616.000000",NA
"10514","doi:10.18739/A26W9688B","20140616.000000","cdf",NA
"10515","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10516","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10517","doi:10.18739/A26W9688B","qc","20140617.000000",NA
"10518","doi:10.18739/A26W9688B","20140617.000000","cdf",NA
"10519","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10520","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10521","doi:10.18739/A26W9688B","qc","20140618.000000",NA
"10522","doi:10.18739/A26W9688B","20140618.000000","cdf",NA
"10523","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10524","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10525","doi:10.18739/A26W9688B","qc","20140619.000000",NA
"10526","doi:10.18739/A26W9688B","20140619.000000","cdf",NA
"10527","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10528","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10529","doi:10.18739/A26W9688B","qc","20140620.000000",NA
"10530","doi:10.18739/A26W9688B","20140620.000000","cdf",NA
"10531","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10532","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10533","doi:10.18739/A26W9688B","qc","20140621.000000",NA
"10534","doi:10.18739/A26W9688B","20140621.000000","cdf",NA
"10535","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10536","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10537","doi:10.18739/A26W9688B","qc","20140622.000000",NA
"10538","doi:10.18739/A26W9688B","20140622.000000","cdf",NA
"10539","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10540","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10541","doi:10.18739/A26W9688B","qc","20140623.000000",NA
"10542","doi:10.18739/A26W9688B","20140623.000000","cdf",NA
"10543","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10544","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10545","doi:10.18739/A26W9688B","qc","20140624.000000",NA
"10546","doi:10.18739/A26W9688B","20140624.000000","cdf",NA
"10547","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10548","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10549","doi:10.18739/A26W9688B","qc","20140625.000000",NA
"10550","doi:10.18739/A26W9688B","20140625.000000","cdf",NA
"10551","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10552","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10553","doi:10.18739/A26W9688B","qc","20140626.000000",NA
"10554","doi:10.18739/A26W9688B","20140626.000000","cdf",NA
"10555","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10556","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10557","doi:10.18739/A26W9688B","qc","20140627.000000",NA
"10558","doi:10.18739/A26W9688B","20140627.000000","cdf",NA
"10559","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10560","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10561","doi:10.18739/A26W9688B","qc","20140628.000000",NA
"10562","doi:10.18739/A26W9688B","20140628.000000","cdf",NA
"10563","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10564","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10565","doi:10.18739/A26W9688B","qc","20140629.000000",NA
"10566","doi:10.18739/A26W9688B","20140629.000000","cdf",NA
"10567","doi:10.18739/A26W9688B","cdf","smtfm10",NA
"10568","doi:10.18739/A26W9688B","smtfm10","qc",NA
"10569","doi:10.18739/A26W9688B","qc","20140630.000000",NA
"10570","doi:10.18739/A26W9688B","20140630.000000","cdf",NA
"10571","doi:10.18739/A26W9695B","1994","csv",NA
"10572","doi:10.18739/A2707WN9M","rusalca11061","bl",NA
"10573","doi:10.18739/A2707WN9M","bl","rusalca11062",NA
"10574","doi:10.18739/A2707WN9M","rusalca11062","bl",NA
"10575","doi:10.18739/A2707WN9M","bl","rusalca11063",NA
"10576","doi:10.18739/A2707WN9M","rusalca11063","bl",NA
"10577","doi:10.18739/A2707WN9M","bl","rusalca11064",NA
"10578","doi:10.18739/A2707WN9M","rusalca11064","bl",NA
"10579","doi:10.18739/A2707WN9M","bl","rusalca11065",NA
"10580","doi:10.18739/A2707WN9M","rusalca11065","bl",NA
"10581","doi:10.18739/A2707WN9M","bl","rusalca11066",NA
"10582","doi:10.18739/A2707WN9M","rusalca11066","bl",NA
"10583","doi:10.18739/A2707WN9M","bl","rusalca11067",NA
"10584","doi:10.18739/A2707WN9M","rusalca11067","bl",NA
"10585","doi:10.18739/A2707WN9M","bl","rusalca11068",NA
"10586","doi:10.18739/A2707WN9M","rusalca11068","bl",NA
"10587","doi:10.18739/A2707WN9M","bl","rusalca11069",NA
"10588","doi:10.18739/A2707WN9M","rusalca11069","bl",NA
"10589","doi:10.18739/A2707WN9M","bl","rusalca11070",NA
"10590","doi:10.18739/A2707WN9M","rusalca11070","bl",NA
"10591","doi:10.18739/A2707WN9M","bl","rusalca11071",NA
"10592","doi:10.18739/A2707WN9M","rusalca11071","bl",NA
"10593","doi:10.18739/A2707WN9M","bl","khromov11",NA
"10594","doi:10.18739/A2707WN9M","khromov11","sbe09",NA
"10595","doi:10.18739/A2707WN9M","sbe09","hdr",NA
"10596","doi:10.18739/A2707WN9M","hdr","station",NA
"10597","doi:10.18739/A2707WN9M","station","table",NA
"10598","doi:10.18739/A2707WN9M","table","dbo3",NA
"10599","doi:10.18739/A2707WN9M","dbo3","csv",NA
"10600","doi:10.18739/A2707WN9M","csv","dbo",NA
"10601","doi:10.18739/A2707WN9M","dbo","station",NA
"10602","doi:10.18739/A2707WN9M","station","coordinates.csv",NA
"10603","doi:10.18739/A2707WP0Q",NA,NA,NA
"10604","doi:10.18739/A2707WP16","ludwig","fielddata",NA
"10605","doi:10.18739/A2707WP16","fielddata","ykd",NA
"10606","doi:10.18739/A2707WP16","ykd","2018",NA
"10607","doi:10.18739/A2707WP16","2018","csv",NA
"10608","doi:10.18739/A2707WP35","91roll4","csv",NA
"10609","doi:10.18739/A2707WP4N","ouyangchinare2012","csv",NA
"10610","doi:10.18739/A2707WP54","atq","calm",NA
"10611","doi:10.18739/A2707WP54","calm","soilmoisture",NA
"10612","doi:10.18739/A2707WP54","soilmoisture","data",NA
"10613","doi:10.18739/A2707WP54","data","2017",NA
"10614","doi:10.18739/A2707WP54","2017","csv",NA
"10615","doi:10.18739/A2707WP54","csv","atq",NA
"10616","doi:10.18739/A2707WP54","atq","calm",NA
"10617","doi:10.18739/A2707WP54","calm","soilmoisture",NA
"10618","doi:10.18739/A2707WP54","soilmoisture","data",NA
"10619","doi:10.18739/A2707WP54","data","2017",NA
"10620","doi:10.18739/A2707WP54","2017","xlsx",NA
"10621","doi:10.18739/A2736M18D","grid","hits.csv",NA
"10622","doi:10.18739/A2736M18D","hits.csv","tree",NA
"10623","doi:10.18739/A2736M18D","tree","density",NA
"10624","doi:10.18739/A2736M18D","density","and",NA
"10625","doi:10.18739/A2736M18D","and","stand",NA
"10626","doi:10.18739/A2736M18D","stand","location.csv",NA
"10627","doi:10.18739/A2736M18D","location.csv","species",NA
"10628","doi:10.18739/A2736M18D","species","codes.csv",NA
"10629","doi:10.18739/A2736M200","2015i","temperature",NA
"10630","doi:10.18739/A2736M200","temperature","data.csv",NA
"10631","doi:10.18739/A2736M200","data.csv","2015i",NA
"10632","doi:10.18739/A2736M200","2015i","mass",NA
"10633","doi:10.18739/A2736M200","mass","balance",NA
"10634","doi:10.18739/A2736M200","balance","data.csv",NA
"10635","doi:10.18739/A2736M200","data.csv","2015i",NA
"10636","doi:10.18739/A2736M200","2015i","meteorological",NA
"10637","doi:10.18739/A2736M200","meteorological","data.csv",NA
"10638","doi:10.18739/A2736M200","data.csv","2015i",NA
"10639","doi:10.18739/A2736M200","2015i","position",NA
"10640","doi:10.18739/A2736M200","position","data.csv",NA
"10641","doi:10.18739/A2736M23F","swl2012","species",NA
"10642","doi:10.18739/A2736M23F","species","macroinfaunal",NA
"10643","doi:10.18739/A2736M23F","macroinfaunal","taxa.csv",NA
"10644","doi:10.18739/A2736M31X","air","temperature",NA
"10645","doi:10.18739/A2736M31X","temperature","vegetation",NA
"10646","doi:10.18739/A2736M31X","vegetation","id",NA
"10647","doi:10.18739/A2736M31X","id","vege",NA
"10648","doi:10.18739/A2736M31X","vege","class.csv",NA
"10649","doi:10.18739/A2736M31X","class.csv","soil",NA
"10650","doi:10.18739/A2736M31X","soil","temperature",NA
"10651","doi:10.18739/A2736M31X","temperature","siteinfo.csv",NA
"10652","doi:10.18739/A2736M31X","siteinfo.csv","data",NA
"10653","doi:10.18739/A2736M31X","data","citations",NA
"10654","doi:10.18739/A27659F39","2010h","temperature",NA
"10655","doi:10.18739/A27659F39","temperature","data.csv",NA
"10656","doi:10.18739/A27659F39","data.csv","2010h",NA
"10657","doi:10.18739/A27659F39","2010h","mass",NA
"10658","doi:10.18739/A27659F39","mass","balance",NA
"10659","doi:10.18739/A27659F39","balance","data.csv",NA
"10660","doi:10.18739/A27659F39","data.csv","2010h",NA
"10661","doi:10.18739/A27659F39","2010h","meteorological",NA
"10662","doi:10.18739/A27659F39","meteorological","data.csv",NA
"10663","doi:10.18739/A27659F39","data.csv","2010h",NA
"10664","doi:10.18739/A27659F39","2010h","position",NA
"10665","doi:10.18739/A27659F39","position","data.csv",NA
"10666","doi:10.18739/A27659F8Q","car","q",NA
"10667","doi:10.18739/A27659F8Q","q","continuous.csv",NA
"10668","doi:10.18739/A27659F8Q","continuous.csv","car",NA
"10669","doi:10.18739/A27659F8Q","car","q",NA
"10670","doi:10.18739/A27659F8Q","q","ssc",NA
"10671","doi:10.18739/A27659F8Q","ssc","manual.csv",NA
"10672","doi:10.18739/A27659G1S","iceeastsnowpit2014","csv",NA
"10673","doi:10.18739/A27659G3R","smtceilx1","b1",NA
"10674","doi:10.18739/A27659G3R","b1","20190616",NA
"10675","doi:10.18739/A27659G3R","20190616","000009",NA
"10676","doi:10.18739/A27659G3R","000009","nc",NA
"10677","doi:10.18739/A27837","92roll2","csv",NA
"10678","doi:10.18739/A27940V24","smtmwrlosx1","a1.20100713.000001",NA
"10679","doi:10.18739/A27940V24","a1.20100713.000001","cdf",NA
"10680","doi:10.18739/A27940V43","winter","co2",NA
"10681","doi:10.18739/A27940V43","co2","flux",NA
"10682","doi:10.18739/A27940V43","flux","temp",NA
"10683","doi:10.18739/A27940V43","temp","2017",NA
"10684","doi:10.18739/A27940V43","2017","2019",NA
"10685","doi:10.18739/A27940V43","2019","csv",NA
"10686","doi:10.18739/A27C1H","77roll4","csv",NA
"10687","doi:10.18739/A27C51","script","output",NA
"10688","doi:10.18739/A27D2Q702","cr3000","brw",NA
"10689","doi:10.18739/A27D2Q702","brw","irr",NA
"10690","doi:10.18739/A27D2Q702","irr","071318",NA
"10691","doi:10.18739/A27D2Q702","071318","dat",NA
"10692","doi:10.18739/A27D2Q740","wx1","elson",NA
"10693","doi:10.18739/A27D2Q740","elson","cr1000",NA
"10694","doi:10.18739/A27D2Q740","cr1000","1",NA
"10695","doi:10.18739/A27D2Q740","1","tac.csv",NA
"10696","doi:10.18739/A27D2Q740","tac.csv","wx1",NA
"10697","doi:10.18739/A27D2Q740","wx1","elson",NA
"10698","doi:10.18739/A27D2Q740","elson","cr1000",NA
"10699","doi:10.18739/A27D2Q740","cr1000","1",NA
"10700","doi:10.18739/A27D2Q740","1","irid.csv",NA
"10701","doi:10.18739/A27D2Q740","irid.csv","wx1",NA
"10702","doi:10.18739/A27D2Q740","wx1","elson",NA
"10703","doi:10.18739/A27D2Q740","elson","cr1000",NA
"10704","doi:10.18739/A27D2Q740","cr1000","1",NA
"10705","doi:10.18739/A27D2Q740","1","bruncin.csv",NA
"10706","doi:10.18739/A27F97","78roll2","csv",NA
"10707","doi:10.18739/A27G4P","itp52final.zip","itp52rawlocs.dat",NA
"10708","doi:10.18739/A27H1DM4V","ecl","isotopes",NA
"10709","doi:10.18739/A27H1DM4V","isotopes","2002",NA
"10710","doi:10.18739/A27H1DM4V","2002","csv",NA
"10711","doi:10.18739/A27H1DM4V","csv","ecl",NA
"10712","doi:10.18739/A27H1DM4V","ecl","isotopes",NA
"10713","doi:10.18739/A27H1DM4V","isotopes","2016",NA
"10714","doi:10.18739/A27H1DM4V","2016","csv",NA
"10715","doi:10.18739/A27H1DM4V","csv","ecl",NA
"10716","doi:10.18739/A27H1DM4V","ecl","isotopes",NA
"10717","doi:10.18739/A27H1DM4V","isotopes","2017",NA
"10718","doi:10.18739/A27H1DM4V","2017","csv",NA
"10719","doi:10.18739/A27H1DM4V","csv","ecl",NA
"10720","doi:10.18739/A27H1DM4V","ecl","isotopes",NA
"10721","doi:10.18739/A27H1DM4V","isotopes","composite.csv",NA
"10722","doi:10.18739/A27H1DM4V","composite.csv","ecl",NA
"10723","doi:10.18739/A27H1DM4V","ecl","isotopes",NA
"10724","doi:10.18739/A27H1DM4V","isotopes","resample.csv",NA
"10725","doi:10.18739/A27H1DN0C","agashashok","met",NA
"10726","doi:10.18739/A27H1DN0C","met","data.csv",NA
"10727","doi:10.18739/A27H1DN2B","smtpossx1","c1.20160101.000100",NA
"10728","doi:10.18739/A27H1DN2B","c1.20160101.000100","cdf",NA
"10729","doi:10.18739/A27M0409J","tables","baffin",NA
"10730","doi:10.18739/A27M0409J","baffin","bay",NA
"10731","doi:10.18739/A27M0409J","bay","young.xlsx",NA
"10732","doi:10.18739/A27M0409J","young.xlsx","table",NA
"10733","doi:10.18739/A27M0409J","table","2",NA
"10734","doi:10.18739/A27M0409J","2","csv",NA
"10735","doi:10.18739/A27M0409J","csv","table",NA
"10736","doi:10.18739/A27M0409J","table","1",NA
"10737","doi:10.18739/A27M0409J","1","csv",NA
"10738","doi:10.18739/A27M0414K","healy2017","species",NA
"10739","doi:10.18739/A27M0414K","species","macrofaunal",NA
"10740","doi:10.18739/A27M0414K","macrofaunal","taxa.csv",NA
"10741","doi:10.18739/A27N99","69roll2","csv",NA
"10742","doi:10.18739/A27P8TC5J","150731","csv",NA
"10743","doi:10.18739/A27P8TC5J","csv","150614",NA
"10744","doi:10.18739/A27P8TC5J","150614","csv",NA
"10745","doi:10.18739/A27P8TC5J","csv","150703",NA
"10746","doi:10.18739/A27P8TC5J","150703","csv",NA
"10747","doi:10.18739/A27P8TC80","2008d","temperature",NA
"10748","doi:10.18739/A27P8TC80","temperature","data.csv",NA
"10749","doi:10.18739/A27P8TC80","data.csv","2008d",NA
"10750","doi:10.18739/A27P8TC80","2008d","mass",NA
"10751","doi:10.18739/A27P8TC80","mass","balance",NA
"10752","doi:10.18739/A27P8TC80","balance","data.csv",NA
"10753","doi:10.18739/A27P8TC80","data.csv","2008d",NA
"10754","doi:10.18739/A27P8TC80","2008d","meteorological",NA
"10755","doi:10.18739/A27P8TC80","meteorological","data.csv",NA
"10756","doi:10.18739/A27P8TC80","data.csv","2008d",NA
"10757","doi:10.18739/A27P8TC80","2008d","position",NA
"10758","doi:10.18739/A27P8TC80","position","data.csv",NA
"10759","doi:10.18739/A27P8TD0K","i","4",NA
"10760","doi:10.18739/A27P8TD0K","4","hypsography.csv",NA
"10761","doi:10.18739/A27P8TD0K","hypsography.csv","i",NA
"10762","doi:10.18739/A27P8TD0K","i","4",NA
"10763","doi:10.18739/A27P8TD0K","4","sonar",NA
"10764","doi:10.18739/A27P8TD0K","sonar","final",NA
"10765","doi:10.18739/A27P8TD0K","final","adc.csv",NA
"10766","doi:10.18739/A27P8TD0K","adc.csv","i",NA
"10767","doi:10.18739/A27P8TD0K","i","4",NA
"10768","doi:10.18739/A27P8TD0K","4","bathy",NA
"10769","doi:10.18739/A27P8TD0K","bathy","interp.zip",NA
"10770","doi:10.18739/A27P8TD0K","interp.zip","i",NA
"10771","doi:10.18739/A27P8TD0K","i","4",NA
"10772","doi:10.18739/A27P8TD0K","4","area.zip",NA
"10773","doi:10.18739/A27P8TD0K","area.zip","i",NA
"10774","doi:10.18739/A27P8TD0K","i","4",NA
"10775","doi:10.18739/A27P8TD0K","4","bathy",NA
"10776","doi:10.18739/A27P8TD0K","bathy","points.zip",NA
"10777","doi:10.18739/A27P8TD0K","points.zip","i",NA
"10778","doi:10.18739/A27P8TD0K","i","4",NA
"10779","doi:10.18739/A27P8TD0K","4","contours.zip",NA
"10780","doi:10.18739/A27P8TD0K","contours.zip","i",NA
"10781","doi:10.18739/A27P8TD0K","i","4",NA
"10782","doi:10.18739/A27P8TD0K","4","deep",NA
"10783","doi:10.18739/A27P8TD0K","deep","spots.zip",NA
"10784","doi:10.18739/A27P8TD0K","spots.zip","i",NA
"10785","doi:10.18739/A27P8TD0K","i","4",NA
"10786","doi:10.18739/A27P8TD0K","4","perimeter.zip",NA
"10787","doi:10.18739/A27P8TD2J","dbo","mmwatch",NA
"10788","doi:10.18739/A27P8TD2J","mmwatch","swl2016",NA
"10789","doi:10.18739/A27P8TD2J","swl2016","mooregrebmeiervagle.csv",NA
"10790","doi:10.18739/A27P8TD4H","bg1617","bpr",NA
"10791","doi:10.18739/A27P8TD4H","bpr","a.csv",NA
"10792","doi:10.18739/A27P8TD9X","1970","csv",NA
"10793","doi:10.18739/A27S7HS4C","crrel","bilello1980",NA
"10794","doi:10.18739/A27S7HS4C","bilello1980","ice",NA
"10795","doi:10.18739/A27S7HS4C","ice","snow",NA
"10796","doi:10.18739/A27S7HS4C","snow","data",NA
"10797","doi:10.18739/A27S7HS4C","data","1961",NA
"10798","doi:10.18739/A27S7HS4C","1961","1974",NA
"10799","doi:10.18739/A27S7HS4C","1974","csv",NA
"10800","doi:10.18739/A27S7HS9S","2013","2014",NA
"10801","doi:10.18739/A27S7HS9S","2014","winter",NA
"10802","doi:10.18739/A27S7HS9S","winter","n2",NA
"10803","doi:10.18739/A27S7HS9S","n2","dissoxy.csv",NA
"10804","doi:10.18739/A27S7HS9S","dissoxy.csv","2013",NA
"10805","doi:10.18739/A27S7HS9S","2013","2014",NA
"10806","doi:10.18739/A27S7HS9S","2014","winter",NA
"10807","doi:10.18739/A27S7HS9S","winter","n2",NA
"10808","doi:10.18739/A27S7HS9S","n2","spconductance.csv",NA
"10809","doi:10.18739/A27S7HS9S","spconductance.csv","2013",NA
"10810","doi:10.18739/A27S7HS9S","2013","2014",NA
"10811","doi:10.18739/A27S7HS9S","2014","winter",NA
"10812","doi:10.18739/A27S7HS9S","winter","n2",NA
"10813","doi:10.18739/A27S7HS9S","n2","temperature.csv",NA
"10814","doi:10.18739/A27S7HS9S","temperature.csv","2014",NA
"10815","doi:10.18739/A27S7HS9S","2014","summer",NA
"10816","doi:10.18739/A27S7HS9S","summer","n2",NA
"10817","doi:10.18739/A27S7HS9S","n2","spconductance.csv",NA
"10818","doi:10.18739/A27S7HS9S","spconductance.csv","2014",NA
"10819","doi:10.18739/A27S7HS9S","2014","summer",NA
"10820","doi:10.18739/A27S7HS9S","summer","n2",NA
"10821","doi:10.18739/A27S7HS9S","n2","temperature.csv",NA
