"","identifier","word1","word2","word3"
"10730","doi:10.18739/A26W9688B","cdf",NA,NA
"10731","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10732","doi:10.18739/A26W9688B","qc",NA,NA
"10733","doi:10.18739/A26W9688B","20140514.000000",NA,NA
"10734","doi:10.18739/A26W9688B","cdf",NA,NA
"10735","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10736","doi:10.18739/A26W9688B","qc",NA,NA
"10737","doi:10.18739/A26W9688B","20140515.000000",NA,NA
"10738","doi:10.18739/A26W9688B","cdf",NA,NA
"10739","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10740","doi:10.18739/A26W9688B","qc",NA,NA
"10741","doi:10.18739/A26W9688B","20140516.000001",NA,NA
"10742","doi:10.18739/A26W9688B","cdf",NA,NA
"10743","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10744","doi:10.18739/A26W9688B","qc",NA,NA
"10745","doi:10.18739/A26W9688B","20140517.000000",NA,NA
"10746","doi:10.18739/A26W9688B","cdf",NA,NA
"10747","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10748","doi:10.18739/A26W9688B","qc",NA,NA
"10749","doi:10.18739/A26W9688B","20140518.004731",NA,NA
"10750","doi:10.18739/A26W9688B","cdf",NA,NA
"10751","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10752","doi:10.18739/A26W9688B","qc",NA,NA
"10753","doi:10.18739/A26W9688B","20140522.150049",NA,NA
"10754","doi:10.18739/A26W9688B","cdf",NA,NA
"10755","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10756","doi:10.18739/A26W9688B","qc",NA,NA
"10757","doi:10.18739/A26W9688B","20140523.000000",NA,NA
"10758","doi:10.18739/A26W9688B","cdf",NA,NA
"10759","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10760","doi:10.18739/A26W9688B","qc",NA,NA
"10761","doi:10.18739/A26W9688B","20140524.000000",NA,NA
"10762","doi:10.18739/A26W9688B","cdf",NA,NA
"10763","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10764","doi:10.18739/A26W9688B","qc",NA,NA
"10765","doi:10.18739/A26W9688B","20140525.000000",NA,NA
"10766","doi:10.18739/A26W9688B","cdf",NA,NA
"10767","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10768","doi:10.18739/A26W9688B","qc",NA,NA
"10769","doi:10.18739/A26W9688B","20140526.000000",NA,NA
"10770","doi:10.18739/A26W9688B","cdf",NA,NA
"10771","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10772","doi:10.18739/A26W9688B","qc",NA,NA
"10773","doi:10.18739/A26W9688B","20140527.000000",NA,NA
"10774","doi:10.18739/A26W9688B","cdf",NA,NA
"10775","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10776","doi:10.18739/A26W9688B","qc",NA,NA
"10777","doi:10.18739/A26W9688B","20140528.000000",NA,NA
"10778","doi:10.18739/A26W9688B","cdf",NA,NA
"10779","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10780","doi:10.18739/A26W9688B","qc",NA,NA
"10781","doi:10.18739/A26W9688B","20140529.000000",NA,NA
"10782","doi:10.18739/A26W9688B","cdf",NA,NA
"10783","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10784","doi:10.18739/A26W9688B","qc",NA,NA
"10785","doi:10.18739/A26W9688B","20140530.000000",NA,NA
"10786","doi:10.18739/A26W9688B","cdf",NA,NA
"10787","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10788","doi:10.18739/A26W9688B","qc",NA,NA
"10789","doi:10.18739/A26W9688B","20140531.000000",NA,NA
"10790","doi:10.18739/A26W9688B","cdf",NA,NA
"10791","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10792","doi:10.18739/A26W9688B","qc",NA,NA
"10793","doi:10.18739/A26W9688B","20140601.000000",NA,NA
"10794","doi:10.18739/A26W9688B","cdf",NA,NA
"10795","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10796","doi:10.18739/A26W9688B","qc",NA,NA
"10797","doi:10.18739/A26W9688B","20140602.000000",NA,NA
"10798","doi:10.18739/A26W9688B","cdf",NA,NA
"10799","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10800","doi:10.18739/A26W9688B","qc",NA,NA
"10801","doi:10.18739/A26W9688B","20140603.000000",NA,NA
"10802","doi:10.18739/A26W9688B","cdf",NA,NA
"10803","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10804","doi:10.18739/A26W9688B","qc",NA,NA
"10805","doi:10.18739/A26W9688B","20140604.000000",NA,NA
"10806","doi:10.18739/A26W9688B","cdf",NA,NA
"10807","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10808","doi:10.18739/A26W9688B","qc",NA,NA
"10809","doi:10.18739/A26W9688B","20140605.000000",NA,NA
"10810","doi:10.18739/A26W9688B","cdf",NA,NA
"10811","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10812","doi:10.18739/A26W9688B","qc",NA,NA
"10813","doi:10.18739/A26W9688B","20140607.000000",NA,NA
"10814","doi:10.18739/A26W9688B","cdf",NA,NA
"10815","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10816","doi:10.18739/A26W9688B","qc",NA,NA
"10817","doi:10.18739/A26W9688B","20140608.000000",NA,NA
"10818","doi:10.18739/A26W9688B","cdf",NA,NA
"10819","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10820","doi:10.18739/A26W9688B","qc",NA,NA
"10821","doi:10.18739/A26W9688B","20140609.000000",NA,NA
"10822","doi:10.18739/A26W9688B","cdf",NA,NA
"10823","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10824","doi:10.18739/A26W9688B","qc",NA,NA
"10825","doi:10.18739/A26W9688B","20140610.000000",NA,NA
"10826","doi:10.18739/A26W9688B","cdf",NA,NA
"10827","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10828","doi:10.18739/A26W9688B","qc",NA,NA
"10829","doi:10.18739/A26W9688B","20140615.030400",NA,NA
"10830","doi:10.18739/A26W9688B","cdf",NA,NA
"10831","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10832","doi:10.18739/A26W9688B","qc",NA,NA
"10833","doi:10.18739/A26W9688B","20140616.000000",NA,NA
"10834","doi:10.18739/A26W9688B","cdf",NA,NA
"10835","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10836","doi:10.18739/A26W9688B","qc",NA,NA
"10837","doi:10.18739/A26W9688B","20140617.000000",NA,NA
"10838","doi:10.18739/A26W9688B","cdf",NA,NA
"10839","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10840","doi:10.18739/A26W9688B","qc",NA,NA
"10841","doi:10.18739/A26W9688B","20140618.000000",NA,NA
"10842","doi:10.18739/A26W9688B","cdf",NA,NA
"10843","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10844","doi:10.18739/A26W9688B","qc",NA,NA
"10845","doi:10.18739/A26W9688B","20140619.000000",NA,NA
"10846","doi:10.18739/A26W9688B","cdf",NA,NA
"10847","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10848","doi:10.18739/A26W9688B","qc",NA,NA
"10849","doi:10.18739/A26W9688B","20140620.000000",NA,NA
"10850","doi:10.18739/A26W9688B","cdf",NA,NA
"10851","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10852","doi:10.18739/A26W9688B","qc",NA,NA
"10853","doi:10.18739/A26W9688B","20140621.000000",NA,NA
"10854","doi:10.18739/A26W9688B","cdf",NA,NA
"10855","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10856","doi:10.18739/A26W9688B","qc",NA,NA
"10857","doi:10.18739/A26W9688B","20140622.000000",NA,NA
"10858","doi:10.18739/A26W9688B","cdf",NA,NA
"10859","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10860","doi:10.18739/A26W9688B","qc",NA,NA
"10861","doi:10.18739/A26W9688B","20140623.000000",NA,NA
"10862","doi:10.18739/A26W9688B","cdf",NA,NA
"10863","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10864","doi:10.18739/A26W9688B","qc",NA,NA
"10865","doi:10.18739/A26W9688B","20140624.000000",NA,NA
"10866","doi:10.18739/A26W9688B","cdf",NA,NA
"10867","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10868","doi:10.18739/A26W9688B","qc",NA,NA
"10869","doi:10.18739/A26W9688B","20140625.000000",NA,NA
"10870","doi:10.18739/A26W9688B","cdf",NA,NA
"10871","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10872","doi:10.18739/A26W9688B","qc",NA,NA
"10873","doi:10.18739/A26W9688B","20140626.000000",NA,NA
"10874","doi:10.18739/A26W9688B","cdf",NA,NA
"10875","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10876","doi:10.18739/A26W9688B","qc",NA,NA
"10877","doi:10.18739/A26W9688B","20140627.000000",NA,NA
"10878","doi:10.18739/A26W9688B","cdf",NA,NA
"10879","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10880","doi:10.18739/A26W9688B","qc",NA,NA
"10881","doi:10.18739/A26W9688B","20140628.000000",NA,NA
"10882","doi:10.18739/A26W9688B","cdf",NA,NA
"10883","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10884","doi:10.18739/A26W9688B","qc",NA,NA
"10885","doi:10.18739/A26W9688B","20140629.000000",NA,NA
"10886","doi:10.18739/A26W9688B","cdf",NA,NA
"10887","doi:10.18739/A26W9688B","smtfm10",NA,NA
"10888","doi:10.18739/A26W9688B","qc",NA,NA
"10889","doi:10.18739/A26W9688B","20140630.000000",NA,NA
"10890","doi:10.18739/A26W9688B","cdf",NA,NA
"10891","doi:10.18739/A26W9695B","1994",NA,NA
"10892","doi:10.18739/A26W9695B","csv",NA,NA
"10893","doi:10.18739/A2707WN9M","rusalca11061",NA,NA
"10894","doi:10.18739/A2707WN9M","bl",NA,NA
"10895","doi:10.18739/A2707WN9M","rusalca11062",NA,NA
"10896","doi:10.18739/A2707WN9M","bl",NA,NA
"10897","doi:10.18739/A2707WN9M","rusalca11063",NA,NA
"10898","doi:10.18739/A2707WN9M","bl",NA,NA
"10899","doi:10.18739/A2707WN9M","rusalca11064",NA,NA
"10900","doi:10.18739/A2707WN9M","bl",NA,NA
"10901","doi:10.18739/A2707WN9M","rusalca11065",NA,NA
"10902","doi:10.18739/A2707WN9M","bl",NA,NA
"10903","doi:10.18739/A2707WN9M","rusalca11066",NA,NA
"10904","doi:10.18739/A2707WN9M","bl",NA,NA
"10905","doi:10.18739/A2707WN9M","rusalca11067",NA,NA
"10906","doi:10.18739/A2707WN9M","bl",NA,NA
"10907","doi:10.18739/A2707WN9M","rusalca11068",NA,NA
"10908","doi:10.18739/A2707WN9M","bl",NA,NA
"10909","doi:10.18739/A2707WN9M","rusalca11069",NA,NA
"10910","doi:10.18739/A2707WN9M","bl",NA,NA
"10911","doi:10.18739/A2707WN9M","rusalca11070",NA,NA
"10912","doi:10.18739/A2707WN9M","bl",NA,NA
"10913","doi:10.18739/A2707WN9M","rusalca11071",NA,NA
"10914","doi:10.18739/A2707WN9M","bl",NA,NA
"10915","doi:10.18739/A2707WN9M","khromov11",NA,NA
"10916","doi:10.18739/A2707WN9M","sbe09",NA,NA
"10917","doi:10.18739/A2707WN9M","hdr",NA,NA
"10918","doi:10.18739/A2707WN9M","station",NA,NA
"10919","doi:10.18739/A2707WN9M","table",NA,NA
"10920","doi:10.18739/A2707WN9M","dbo3",NA,NA
"10921","doi:10.18739/A2707WN9M","csv",NA,NA
"10922","doi:10.18739/A2707WN9M","dbo",NA,NA
"10923","doi:10.18739/A2707WN9M","station",NA,NA
"10924","doi:10.18739/A2707WN9M","coordinates.csv",NA,NA
"10925","doi:10.18739/A2707WP0Q","rawcounts.csv",NA,NA
"10926","doi:10.18739/A2707WP16","ludwig",NA,NA
"10927","doi:10.18739/A2707WP16","fielddata",NA,NA
"10928","doi:10.18739/A2707WP16","ykd",NA,NA
"10929","doi:10.18739/A2707WP16","2018",NA,NA
"10930","doi:10.18739/A2707WP16","csv",NA,NA
"10931","doi:10.18739/A2707WP35","91roll4",NA,NA
"10932","doi:10.18739/A2707WP35","csv",NA,NA
"10933","doi:10.18739/A2707WP4N","ouyangchinare2012",NA,NA
"10934","doi:10.18739/A2707WP4N","csv",NA,NA
"10935","doi:10.18739/A2707WP54","atq",NA,NA
"10936","doi:10.18739/A2707WP54","calm",NA,NA
"10937","doi:10.18739/A2707WP54","soilmoisture",NA,NA
"10938","doi:10.18739/A2707WP54","data",NA,NA
"10939","doi:10.18739/A2707WP54","2017",NA,NA
"10940","doi:10.18739/A2707WP54","csv",NA,NA
"10941","doi:10.18739/A2707WP54","atq",NA,NA
"10942","doi:10.18739/A2707WP54","calm",NA,NA
"10943","doi:10.18739/A2707WP54","soilmoisture",NA,NA
"10944","doi:10.18739/A2707WP54","data",NA,NA
"10945","doi:10.18739/A2707WP54","2017",NA,NA
"10946","doi:10.18739/A2707WP54","xlsx",NA,NA
"10947","doi:10.18739/A2736M18D","grid",NA,NA
"10948","doi:10.18739/A2736M18D","hits.csv",NA,NA
"10949","doi:10.18739/A2736M18D","tree",NA,NA
"10950","doi:10.18739/A2736M18D","density",NA,NA
"10951","doi:10.18739/A2736M18D","and",NA,NA
"10952","doi:10.18739/A2736M18D","stand",NA,NA
"10953","doi:10.18739/A2736M18D","location.csv",NA,NA
"10954","doi:10.18739/A2736M18D","species",NA,NA
"10955","doi:10.18739/A2736M18D","codes.csv",NA,NA
"10956","doi:10.18739/A2736M200","2015i",NA,NA
"10957","doi:10.18739/A2736M200","temperature",NA,NA
"10958","doi:10.18739/A2736M200","data.csv",NA,NA
"10959","doi:10.18739/A2736M200","2015i",NA,NA
"10960","doi:10.18739/A2736M200","mass",NA,NA
"10961","doi:10.18739/A2736M200","balance",NA,NA
"10962","doi:10.18739/A2736M200","data.csv",NA,NA
"10963","doi:10.18739/A2736M200","2015i",NA,NA
"10964","doi:10.18739/A2736M200","meteorological",NA,NA
"10965","doi:10.18739/A2736M200","data.csv",NA,NA
"10966","doi:10.18739/A2736M200","2015i",NA,NA
"10967","doi:10.18739/A2736M200","position",NA,NA
"10968","doi:10.18739/A2736M200","data.csv",NA,NA
"10969","doi:10.18739/A2736M23F","swl2012",NA,NA
"10970","doi:10.18739/A2736M23F","species",NA,NA
"10971","doi:10.18739/A2736M23F","macroinfaunal",NA,NA
"10972","doi:10.18739/A2736M23F","taxa.csv",NA,NA
"10973","doi:10.18739/A2736M31X","air",NA,NA
"10974","doi:10.18739/A2736M31X","temperature",NA,NA
"10975","doi:10.18739/A2736M31X","vegetation",NA,NA
"10976","doi:10.18739/A2736M31X","id",NA,NA
"10977","doi:10.18739/A2736M31X","vege",NA,NA
"10978","doi:10.18739/A2736M31X","class.csv",NA,NA
"10979","doi:10.18739/A2736M31X","soil",NA,NA
"10980","doi:10.18739/A2736M31X","temperature",NA,NA
"10981","doi:10.18739/A2736M31X","siteinfo.csv",NA,NA
"10982","doi:10.18739/A2736M31X","data",NA,NA
"10983","doi:10.18739/A2736M31X","citations",NA,NA
"10984","doi:10.18739/A27659F39","2010h",NA,NA
"10985","doi:10.18739/A27659F39","temperature",NA,NA
"10986","doi:10.18739/A27659F39","data.csv",NA,NA
"10987","doi:10.18739/A27659F39","2010h",NA,NA
"10988","doi:10.18739/A27659F39","mass",NA,NA
"10989","doi:10.18739/A27659F39","balance",NA,NA
"10990","doi:10.18739/A27659F39","data.csv",NA,NA
"10991","doi:10.18739/A27659F39","2010h",NA,NA
"10992","doi:10.18739/A27659F39","meteorological",NA,NA
"10993","doi:10.18739/A27659F39","data.csv",NA,NA
"10994","doi:10.18739/A27659F39","2010h",NA,NA
"10995","doi:10.18739/A27659F39","position",NA,NA
"10996","doi:10.18739/A27659F39","data.csv",NA,NA
"10997","doi:10.18739/A27659F8Q","car",NA,NA
"10998","doi:10.18739/A27659F8Q","q",NA,NA
"10999","doi:10.18739/A27659F8Q","continuous.csv",NA,NA
"11000","doi:10.18739/A27659F8Q","car",NA,NA
"11001","doi:10.18739/A27659F8Q","q",NA,NA
"11002","doi:10.18739/A27659F8Q","ssc",NA,NA
"11003","doi:10.18739/A27659F8Q","manual.csv",NA,NA
"11004","doi:10.18739/A27659G1S","iceeastsnowpit2014",NA,NA
"11005","doi:10.18739/A27659G1S","csv",NA,NA
"11006","doi:10.18739/A27659G3R","smtceilx1",NA,NA
"11007","doi:10.18739/A27659G3R","b1",NA,NA
"11008","doi:10.18739/A27659G3R","20190616",NA,NA
"11009","doi:10.18739/A27659G3R","000009",NA,NA
"11010","doi:10.18739/A27659G3R","nc",NA,NA
"11011","doi:10.18739/A27837","92roll2",NA,NA
"11012","doi:10.18739/A27837","csv",NA,NA
"11013","doi:10.18739/A27940V24","smtmwrlosx1",NA,NA
"11014","doi:10.18739/A27940V24","a1.20100713.000001",NA,NA
"11015","doi:10.18739/A27940V24","cdf",NA,NA
"11016","doi:10.18739/A27940V43","winter",NA,NA
"11017","doi:10.18739/A27940V43","co2",NA,NA
"11018","doi:10.18739/A27940V43","flux",NA,NA
"11019","doi:10.18739/A27940V43","temp",NA,NA
"11020","doi:10.18739/A27940V43","2017",NA,NA
"11021","doi:10.18739/A27940V43","2019",NA,NA
"11022","doi:10.18739/A27940V43","csv",NA,NA
"11023","doi:10.18739/A27C1H","77roll4",NA,NA
"11024","doi:10.18739/A27C1H","csv",NA,NA
"11025","doi:10.18739/A27C51","script",NA,NA
"11026","doi:10.18739/A27C51","output",NA,NA
"11027","doi:10.18739/A27D2Q702","cr3000",NA,NA
"11028","doi:10.18739/A27D2Q702","brw",NA,NA
"11029","doi:10.18739/A27D2Q702","irr",NA,NA
"11030","doi:10.18739/A27D2Q702","071318",NA,NA
"11031","doi:10.18739/A27D2Q702","dat",NA,NA
"11032","doi:10.18739/A27D2Q740","wx1",NA,NA
"11033","doi:10.18739/A27D2Q740","elson",NA,NA
"11034","doi:10.18739/A27D2Q740","cr1000",NA,NA
"11035","doi:10.18739/A27D2Q740","1",NA,NA
"11036","doi:10.18739/A27D2Q740","tac.csv",NA,NA
"11037","doi:10.18739/A27D2Q740","wx1",NA,NA
"11038","doi:10.18739/A27D2Q740","elson",NA,NA
"11039","doi:10.18739/A27D2Q740","cr1000",NA,NA
"11040","doi:10.18739/A27D2Q740","1",NA,NA
"11041","doi:10.18739/A27D2Q740","irid.csv",NA,NA
"11042","doi:10.18739/A27D2Q740","wx1",NA,NA
"11043","doi:10.18739/A27D2Q740","elson",NA,NA
"11044","doi:10.18739/A27D2Q740","cr1000",NA,NA
"11045","doi:10.18739/A27D2Q740","1",NA,NA
"11046","doi:10.18739/A27D2Q740","bruncin.csv",NA,NA
"11047","doi:10.18739/A27F97","78roll2",NA,NA
"11048","doi:10.18739/A27F97","csv",NA,NA
"11049","doi:10.18739/A27G4P","itp52final.zip",NA,NA
"11050","doi:10.18739/A27G4P","itp52rawlocs.dat",NA,NA
"11051","doi:10.18739/A27H1DM4V","ecl",NA,NA
"11052","doi:10.18739/A27H1DM4V","isotopes",NA,NA
"11053","doi:10.18739/A27H1DM4V","2002",NA,NA
"11054","doi:10.18739/A27H1DM4V","csv",NA,NA
"11055","doi:10.18739/A27H1DM4V","ecl",NA,NA
"11056","doi:10.18739/A27H1DM4V","isotopes",NA,NA
"11057","doi:10.18739/A27H1DM4V","2016",NA,NA
"11058","doi:10.18739/A27H1DM4V","csv",NA,NA
"11059","doi:10.18739/A27H1DM4V","ecl",NA,NA
"11060","doi:10.18739/A27H1DM4V","isotopes",NA,NA
"11061","doi:10.18739/A27H1DM4V","2017",NA,NA
"11062","doi:10.18739/A27H1DM4V","csv",NA,NA
"11063","doi:10.18739/A27H1DM4V","ecl",NA,NA
"11064","doi:10.18739/A27H1DM4V","isotopes",NA,NA
"11065","doi:10.18739/A27H1DM4V","composite.csv",NA,NA
"11066","doi:10.18739/A27H1DM4V","ecl",NA,NA
"11067","doi:10.18739/A27H1DM4V","isotopes",NA,NA
"11068","doi:10.18739/A27H1DM4V","resample.csv",NA,NA
"11069","doi:10.18739/A27H1DN0C","agashashok",NA,NA
"11070","doi:10.18739/A27H1DN0C","met",NA,NA
"11071","doi:10.18739/A27H1DN0C","data.csv",NA,NA
"11072","doi:10.18739/A27H1DN2B","smtpossx1",NA,NA
"11073","doi:10.18739/A27H1DN2B","c1.20160101.000100",NA,NA
"11074","doi:10.18739/A27H1DN2B","cdf",NA,NA
"11075","doi:10.18739/A27M0409J","tables",NA,NA
"11076","doi:10.18739/A27M0409J","baffin",NA,NA
"11077","doi:10.18739/A27M0409J","bay",NA,NA
"11078","doi:10.18739/A27M0409J","young.xlsx",NA,NA
"11079","doi:10.18739/A27M0409J","table",NA,NA
"11080","doi:10.18739/A27M0409J","2",NA,NA
"11081","doi:10.18739/A27M0409J","csv",NA,NA
"11082","doi:10.18739/A27M0409J","table",NA,NA
"11083","doi:10.18739/A27M0409J","1",NA,NA
"11084","doi:10.18739/A27M0409J","csv",NA,NA
"11085","doi:10.18739/A27M0414K","healy2017",NA,NA
"11086","doi:10.18739/A27M0414K","species",NA,NA
"11087","doi:10.18739/A27M0414K","macrofaunal",NA,NA
"11088","doi:10.18739/A27M0414K","taxa.csv",NA,NA
"11089","doi:10.18739/A27N99","69roll2",NA,NA
"11090","doi:10.18739/A27N99","csv",NA,NA
"11091","doi:10.18739/A27P8TC5J","150731",NA,NA
"11092","doi:10.18739/A27P8TC5J","csv",NA,NA
"11093","doi:10.18739/A27P8TC5J","150614",NA,NA
"11094","doi:10.18739/A27P8TC5J","csv",NA,NA
"11095","doi:10.18739/A27P8TC5J","150703",NA,NA
"11096","doi:10.18739/A27P8TC5J","csv",NA,NA
"11097","doi:10.18739/A27P8TC80","2008d",NA,NA
"11098","doi:10.18739/A27P8TC80","temperature",NA,NA
"11099","doi:10.18739/A27P8TC80","data.csv",NA,NA
"11100","doi:10.18739/A27P8TC80","2008d",NA,NA
"11101","doi:10.18739/A27P8TC80","mass",NA,NA
"11102","doi:10.18739/A27P8TC80","balance",NA,NA
"11103","doi:10.18739/A27P8TC80","data.csv",NA,NA
"11104","doi:10.18739/A27P8TC80","2008d",NA,NA
"11105","doi:10.18739/A27P8TC80","meteorological",NA,NA
"11106","doi:10.18739/A27P8TC80","data.csv",NA,NA
"11107","doi:10.18739/A27P8TC80","2008d",NA,NA
"11108","doi:10.18739/A27P8TC80","position",NA,NA
"11109","doi:10.18739/A27P8TC80","data.csv",NA,NA
"11110","doi:10.18739/A27P8TD0K","i",NA,NA
"11111","doi:10.18739/A27P8TD0K","4",NA,NA
"11112","doi:10.18739/A27P8TD0K","hypsography.csv",NA,NA
"11113","doi:10.18739/A27P8TD0K","i",NA,NA
"11114","doi:10.18739/A27P8TD0K","4",NA,NA
"11115","doi:10.18739/A27P8TD0K","sonar",NA,NA
"11116","doi:10.18739/A27P8TD0K","final",NA,NA
"11117","doi:10.18739/A27P8TD0K","adc.csv",NA,NA
"11118","doi:10.18739/A27P8TD0K","i",NA,NA
"11119","doi:10.18739/A27P8TD0K","4",NA,NA
"11120","doi:10.18739/A27P8TD0K","bathy",NA,NA
"11121","doi:10.18739/A27P8TD0K","interp.zip",NA,NA
"11122","doi:10.18739/A27P8TD0K","i",NA,NA
"11123","doi:10.18739/A27P8TD0K","4",NA,NA
"11124","doi:10.18739/A27P8TD0K","area.zip",NA,NA
"11125","doi:10.18739/A27P8TD0K","i",NA,NA
"11126","doi:10.18739/A27P8TD0K","4",NA,NA
"11127","doi:10.18739/A27P8TD0K","bathy",NA,NA
"11128","doi:10.18739/A27P8TD0K","points.zip",NA,NA
"11129","doi:10.18739/A27P8TD0K","i",NA,NA
"11130","doi:10.18739/A27P8TD0K","4",NA,NA
"11131","doi:10.18739/A27P8TD0K","contours.zip",NA,NA
"11132","doi:10.18739/A27P8TD0K","i",NA,NA
"11133","doi:10.18739/A27P8TD0K","4",NA,NA
"11134","doi:10.18739/A27P8TD0K","deep",NA,NA
"11135","doi:10.18739/A27P8TD0K","spots.zip",NA,NA
"11136","doi:10.18739/A27P8TD0K","i",NA,NA
"11137","doi:10.18739/A27P8TD0K","4",NA,NA
"11138","doi:10.18739/A27P8TD0K","perimeter.zip",NA,NA
"11139","doi:10.18739/A27P8TD2J","dbo",NA,NA
"11140","doi:10.18739/A27P8TD2J","mmwatch",NA,NA
"11141","doi:10.18739/A27P8TD2J","swl2016",NA,NA
"11142","doi:10.18739/A27P8TD2J","mooregrebmeiervagle.csv",NA,NA
"11143","doi:10.18739/A27P8TD4H","bg1617",NA,NA
"11144","doi:10.18739/A27P8TD4H","bpr",NA,NA
"11145","doi:10.18739/A27P8TD4H","a.csv",NA,NA
"11146","doi:10.18739/A27P8TD9X","1970",NA,NA
"11147","doi:10.18739/A27P8TD9X","csv",NA,NA
"11148","doi:10.18739/A27S7HS4C","crrel",NA,NA
"11149","doi:10.18739/A27S7HS4C","bilello1980",NA,NA
"11150","doi:10.18739/A27S7HS4C","ice",NA,NA
"11151","doi:10.18739/A27S7HS4C","snow",NA,NA
"11152","doi:10.18739/A27S7HS4C","data",NA,NA
"11153","doi:10.18739/A27S7HS4C","1961",NA,NA
"11154","doi:10.18739/A27S7HS4C","1974",NA,NA
"11155","doi:10.18739/A27S7HS4C","csv",NA,NA
"11156","doi:10.18739/A27S7HS9S","2013",NA,NA
"11157","doi:10.18739/A27S7HS9S","2014",NA,NA
"11158","doi:10.18739/A27S7HS9S","winter",NA,NA
"11159","doi:10.18739/A27S7HS9S","n2",NA,NA
"11160","doi:10.18739/A27S7HS9S","dissoxy.csv",NA,NA
"11161","doi:10.18739/A27S7HS9S","2013",NA,NA
"11162","doi:10.18739/A27S7HS9S","2014",NA,NA
"11163","doi:10.18739/A27S7HS9S","winter",NA,NA
"11164","doi:10.18739/A27S7HS9S","n2",NA,NA
"11165","doi:10.18739/A27S7HS9S","spconductance.csv",NA,NA
"11166","doi:10.18739/A27S7HS9S","2013",NA,NA
"11167","doi:10.18739/A27S7HS9S","2014",NA,NA
"11168","doi:10.18739/A27S7HS9S","winter",NA,NA
"11169","doi:10.18739/A27S7HS9S","n2",NA,NA
"11170","doi:10.18739/A27S7HS9S","temperature.csv",NA,NA
"11171","doi:10.18739/A27S7HS9S","2014",NA,NA
"11172","doi:10.18739/A27S7HS9S","summer",NA,NA
"11173","doi:10.18739/A27S7HS9S","n2",NA,NA
"11174","doi:10.18739/A27S7HS9S","spconductance.csv",NA,NA
"11175","doi:10.18739/A27S7HS9S","2014",NA,NA
"11176","doi:10.18739/A27S7HS9S","summer",NA,NA
"11177","doi:10.18739/A27S7HS9S","n2",NA,NA
"11178","doi:10.18739/A27S7HS9S","temperature.csv",NA,NA
"11179","doi:10.18739/A27W6756M","gth58",NA,NA
"11180","doi:10.18739/A27W6756M","hypsography.csv",NA,NA
"11181","doi:10.18739/A27W6756M","gth58",NA,NA
"11182","doi:10.18739/A27W6756M","sonar",NA,NA
"11183","doi:10.18739/A27W6756M","final",NA,NA
"11184","doi:10.18739/A27W6756M","adc.csv",NA,NA
"11185","doi:10.18739/A27W6756M","gth58",NA,NA
"11186","doi:10.18739/A27W6756M","bathy",NA,NA
"11187","doi:10.18739/A27W6756M","interp.zip",NA,NA
"11188","doi:10.18739/A27W6756M","gth58",NA,NA
"11189","doi:10.18739/A27W6756M","area.zip",NA,NA
"11190","doi:10.18739/A27W6756M","gth58",NA,NA
"11191","doi:10.18739/A27W6756M","bathy",NA,NA
"11192","doi:10.18739/A27W6756M","points.zip",NA,NA
"11193","doi:10.18739/A27W6756M","gth58",NA,NA
"11194","doi:10.18739/A27W6756M","contour.zip",NA,NA
"11195","doi:10.18739/A27W6756M","gth58",NA,NA
"11196","doi:10.18739/A27W6756M","deep",NA,NA
